hora,temperature,dew,Humedad,VV,presion,precip.rate.,precip.acum,uv,solar,dv,datetime,elevation,lat,lon
16.0,18.19,-8.1,15.75,7.1,1015.8,0.0,0.0,,,166.88,2019-08-01 16:04:00,453.0,64.21,31.45
17.0,17.13,-9.16,15.92,8.39,1015.8,0.0,0.0,,,168.75,2019-08-01 17:04:00,453.0,64.21,31.45
18.0,15.51,-8.38,18.5,5.39,1015.8,0.0,0.0,,,176.25,2019-08-01 18:04:00,453.0,64.21,31.45
19.0,13.61,-7.78,21.83,4.14,1015.8,0.0,0.0,,,178.12,2019-08-01 19:04:00,453.0,64.21,31.45
20.0,12.13,-9.53,21.08,2.9,1015.8,0.0,0.0,,,187.5,2019-08-01 20:04:00,453.0,64.21,31.45
21.0,11.62,-9.86,21.33,1.6,1015.8,0.0,0.0,,,215.62,2019-08-01 21:04:00,453.0,64.21,31.45
22.0,10.37,-9.21,24.17,1.34,1015.8,0.0,0.0,,,234.38,2019-08-01 22:04:00,453.0,64.21,31.45
23.0,9.77,-8.56,26.5,1.19,1015.8,0.0,0.0,,,245.62,2019-08-01 23:04:00,453.0,64.21,31.45
0.0,8.65,-7.64,30.58,1.92,1015.8,0.0,0.0,,,262.5,2019-08-02 00:04:00,453.0,64.21,31.45
1.0,8.24,-7.13,32.67,1.86,1015.8,0.0,0.0,,,262.5,2019-08-02 01:04:00,453.0,64.21,31.45
2.0,7.69,-7.59,33.0,1.65,1015.8,0.0,0.0,,,249.38,2019-08-02 02:04:00,453.0,64.21,31.45
3.0,7.04,-7.55,34.33,1.24,1015.8,0.0,0.0,,,256.88,2019-08-02 03:04:00,453.0,64.21,31.45
4.0,7.08,-7.45,35.0,1.29,1015.8,0.0,0.0,,,255.0,2019-08-02 04:04:00,453.0,64.21,31.45
5.0,5.97,-7.22,38.42,1.45,1015.8,0.0,0.0,,,258.75,2019-08-02 05:04:00,453.0,64.21,31.45
6.0,5.56,-7.04,40.42,1.5,1015.8,0.0,0.0,,,255.0,2019-08-02 06:04:00,453.0,64.21,31.45
7.0,5.09,-6.58,42.67,0.67,1015.8,0.0,0.0,,,260.62,2019-08-02 07:04:00,453.0,64.21,31.45
8.0,6.16,-6.07,41.83,0.72,1015.8,0.0,0.0,,,213.75,2019-08-02 08:04:00,453.0,64.21,31.45
9.0,9.77,-5.93,32.67,0.93,1015.8,0.0,0.0,,,251.25,2019-08-02 09:04:00,453.0,64.21,31.45
10.0,12.45,-7.78,23.92,3.0,1015.8,0.0,0.0,,,198.75,2019-08-02 10:04:00,453.0,64.21,31.45
11.0,14.35,-7.64,21.17,2.33,1015.8,0.0,0.0,,,170.62,2019-08-02 11:04:00,453.0,64.21,31.45
12.0,15.97,-7.68,18.75,1.55,1015.8,0.0,0.0,,,113.52,2019-08-02 12:04:00,453.0,64.21,31.45
13.0,16.21,-7.69,18.83,1.71,1015.8,0.0,0.0,,,95.62,2019-08-02 13:04:00,453.0,64.21,31.45
14.0,17.54,-7.32,17.67,1.29,1015.8,0.0,0.0,,,131.25,2019-08-02 14:04:00,453.0,64.21,31.45
15.0,18.75,-5.69,18.58,1.14,1015.8,0.0,0.0,,,97.5,2019-08-02 15:04:00,453.0,64.21,31.45
16.0,19.53,-4.91,18.67,1.03,1015.8,0.0,0.0,,,133.12,2019-08-02 16:04:00,453.0,64.21,31.45
17.0,18.84,-5.93,18.08,0.67,1015.8,0.0,0.0,,,107.39,2019-08-02 17:04:00,453.0,64.21,31.45
18.0,16.16,-8.56,17.58,0.31,1015.8,0.0,0.0,,,91.88,2019-08-02 18:04:00,453.0,64.21,31.45
19.0,13.1,-8.06,22.17,0.0,1015.8,0.0,0.0,,,61.88,2019-08-02 19:04:00,453.0,64.21,31.45
20.0,12.27,-8.75,22.5,0.16,1015.8,0.0,0.0,,,142.5,2019-08-02 20:04:00,453.0,64.21,31.45
21.0,10.74,-6.2,30.17,0.72,1015.8,0.0,0.0,,,296.25,2019-08-02 21:04:00,453.0,64.21,31.45
22.0,9.95,-5.84,32.5,0.93,1015.8,0.0,0.0,,,187.5,2019-08-02 22:04:00,453.0,64.21,31.45
23.0,8.33,-6.25,35.08,0.36,1015.8,0.0,0.0,,,226.88,2019-08-02 23:04:00,453.0,64.21,31.45
0.0,6.76,-5.88,40.17,0.83,1015.8,0.0,0.0,,,277.5,2019-08-03 00:04:00,453.0,64.21,31.45
1.0,5.42,-5.6,44.92,1.14,1015.8,0.0,0.0,,,247.5,2019-08-03 01:04:00,453.0,64.21,31.45
2.0,5.0,-5.51,46.67,0.77,1015.8,0.0,0.0,,,256.88,2019-08-03 02:04:00,453.0,64.21,31.45
3.0,4.3,-4.91,51.25,0.62,1015.8,0.0,0.0,,,281.25,2019-08-03 03:04:00,453.0,64.21,31.45
4.0,3.66,-4.77,54.33,0.62,1015.8,0.0,0.0,,,273.75,2019-08-03 04:04:00,453.0,64.21,31.45
5.0,2.78,-4.26,58.75,0.52,1015.8,0.0,0.0,,,253.12,2019-08-03 05:04:00,453.0,64.21,31.45
6.0,3.33,-4.26,58.17,0.52,1015.8,0.0,0.0,,,247.5,2019-08-03 06:04:00,453.0,64.21,31.45
7.0,2.92,-4.86,56.5,1.14,1015.8,0.0,0.0,,,270.0,2019-08-03 07:04:00,453.0,64.21,31.45
8.0,2.82,-4.77,57.5,1.03,1015.8,0.0,0.0,,,281.25,2019-08-03 08:04:00,453.0,64.21,31.45
9.0,6.53,-3.19,49.92,0.67,1015.8,0.0,0.0,,,270.0,2019-08-03 09:04:00,453.0,64.21,31.45
10.0,12.82,-2.64,34.0,0.88,1015.8,0.0,0.0,,,159.38,2019-08-03 10:04:00,453.0,64.21,31.45
11.0,15.32,-3.47,27.33,3.01,1015.8,0.0,0.0,,,73.12,2019-08-03 11:04:00,453.0,64.21,31.45
12.0,17.27,-5.51,20.92,3.11,1015.8,0.0,0.0,,,43.12,2019-08-03 12:04:00,453.0,64.21,31.45
13.0,18.66,-3.38,22.25,2.64,1015.8,0.0,0.0,,,50.62,2019-08-03 13:04:00,453.0,64.21,31.45
14.0,19.77,-3.47,20.67,2.8,1015.8,0.0,0.0,,,50.62,2019-08-03 14:04:00,453.0,64.21,31.45
15.0,20.14,-3.38,20.08,3.11,1015.8,0.0,0.0,,,78.75,2019-08-03 15:04:00,453.0,64.21,31.45
16.0,19.91,-3.61,20.25,3.42,1015.8,0.0,0.0,,,43.12,2019-08-03 16:04:00,453.0,64.21,31.45
17.0,18.84,-3.15,22.25,3.47,1015.8,0.0,0.0,,,45.0,2019-08-03 17:04:00,453.0,64.21,31.45
18.0,16.48,-3.24,25.92,3.26,1015.8,0.0,0.0,,,37.5,2019-08-03 18:04:00,453.0,64.21,31.45
19.0,14.44,-1.81,32.58,3.01,1015.8,0.0,0.0,,,52.5,2019-08-03 19:04:00,453.0,64.21,31.45
20.0,13.15,-0.6,38.58,3.37,1015.8,0.0,0.0,,,35.62,2019-08-03 20:04:00,453.0,64.21,31.45
21.0,11.99,0.7,46.08,3.16,1015.8,0.0,0.0,,,22.5,2019-08-03 21:04:00,453.0,64.21,31.45
22.0,11.06,1.34,51.33,2.85,1015.8,0.0,0.0,,,35.8,2019-08-03 22:04:00,453.0,64.21,31.45
23.0,9.67,2.04,59.17,0.78,1015.8,0.0,0.0,,,281.25,2019-08-03 23:04:00,453.0,64.21,31.45
0.0,9.39,1.2,56.58,1.29,1015.8,0.0,0.0,,,60.75,2019-08-04 00:04:00,453.0,64.21,31.45
1.0,9.4,-0.88,49.0,1.03,1015.8,0.0,0.0,,,54.38,2019-08-04 01:04:00,453.0,64.21,31.45
2.0,8.75,-1.76,48.08,0.52,1015.8,0.0,0.0,,,195.34,2019-08-04 02:04:00,453.0,64.21,31.45
3.0,5.88,-1.3,60.25,0.21,1015.8,0.0,0.0,,,228.75,2019-08-04 03:04:00,453.0,64.21,31.45
4.0,5.23,-1.44,62.25,0.05,1015.8,0.0,0.0,,,204.38,2019-08-04 04:04:00,453.0,64.21,31.45
5.0,4.72,-1.44,64.75,0.0,1015.8,0.0,0.0,,,86.25,2019-08-04 05:04:00,453.0,64.21,31.45
6.0,4.72,-0.61,68.67,0.0,1015.8,0.0,0.0,,,112.5,2019-08-04 06:04:00,453.0,64.21,31.45
7.0,5.65,-1.3,61.17,0.41,1015.8,0.0,0.0,,,105.34,2019-08-04 07:04:00,453.0,64.21,31.45
8.0,8.24,-3.28,43.75,1.45,1015.8,0.0,0.0,,,136.88,2019-08-04 08:04:00,453.0,64.21,31.45
9.0,11.02,-3.89,35.25,1.39,1015.8,0.0,0.0,,,76.88,2019-08-04 09:04:00,453.0,64.21,31.45
10.0,14.26,-3.15,30.17,2.33,1015.8,0.0,0.0,,,24.75,2019-08-04 10:04:00,453.0,64.21,31.45
11.0,19.07,-2.68,23.0,1.76,1015.8,0.0,0.0,,,142.16,2019-08-04 11:04:00,453.0,64.21,31.45
12.0,21.34,-3.38,18.92,4.3,1015.8,0.0,0.0,,,78.75,2019-08-04 12:04:00,453.0,64.21,31.45
13.0,21.67,-3.98,17.83,6.73,1015.8,0.0,0.0,,,30.0,2019-08-04 13:04:00,453.0,64.21,31.45
14.0,21.99,-4.35,16.75,7.1,1015.8,0.0,0.0,,,33.75,2019-08-04 14:04:00,453.0,64.21,31.45
15.0,22.36,-3.29,17.83,6.21,1015.8,0.0,0.0,,,52.16,2019-08-04 15:04:00,453.0,64.21,31.45
16.0,21.76,-3.38,18.42,6.32,1015.8,0.0,0.0,,,41.25,2019-08-04 16:04:00,453.0,64.21,31.45
17.0,20.23,-2.92,21.0,6.37,1015.8,0.0,0.0,,,39.38,2019-08-04 17:04:00,453.0,64.21,31.45
18.0,18.1,-2.45,24.83,4.45,1015.8,0.0,0.0,,,37.5,2019-08-04 18:04:00,453.0,64.21,31.45
19.0,15.97,-1.95,29.42,4.56,1015.8,0.0,0.0,,,54.38,2019-08-04 19:04:00,453.0,64.21,31.45
20.0,14.49,-1.34,33.75,3.37,1015.8,0.0,0.0,,,26.25,2019-08-04 20:04:00,453.0,64.21,31.45
21.0,13.56,-1.48,35.17,3.42,1015.8,0.0,0.0,,,60.0,2019-08-04 21:04:00,453.0,64.21,31.45
22.0,13.1,-1.48,36.33,4.14,1015.8,0.0,0.0,,,35.8,2019-08-04 22:04:00,453.0,64.21,31.45
23.0,12.78,-1.62,37.5,4.35,1015.8,0.0,0.0,,,121.7,2019-08-04 23:04:00,453.0,64.21,31.45
0.0,12.64,-2.27,35.33,4.92,1015.8,0.0,0.0,,,58.3,2019-08-05 00:04:00,453.0,64.21,31.45
1.0,12.92,-3.29,32.75,5.02,1015.8,0.0,0.0,,,27.61,2019-08-05 01:04:00,453.0,64.21,31.45
2.0,12.68,-3.66,32.0,2.85,1015.8,0.0,0.0,,,144.2,2019-08-05 02:04:00,453.0,64.21,31.45
3.0,10.37,-2.87,39.5,1.14,1015.8,0.0,0.0,,,248.52,2019-08-05 03:04:00,453.0,64.21,31.45
4.0,9.63,-2.96,41.58,1.45,1015.8,0.0,0.0,,,22.5,2019-08-05 04:04:00,453.0,64.21,31.45
5.0,9.91,-3.42,39.08,2.33,1015.8,0.0,0.0,,,58.3,2019-08-05 05:04:00,453.0,64.21,31.45
6.0,9.03,-3.24,42.25,0.52,1015.8,0.0,0.0,,,88.98,2019-08-05 06:04:00,453.0,64.21,31.45
7.0,9.26,-2.92,41.92,0.72,1015.8,0.0,0.0,,,300.0,2019-08-05 07:04:00,453.0,64.21,31.45
8.0,10.65,-3.01,38.42,1.29,1015.8,0.0,0.0,,,155.62,2019-08-05 08:04:00,453.0,64.21,31.45
9.0,13.1,-2.91,32.67,2.33,1015.8,0.0,0.0,,,58.5,2019-08-05 09:04:00,453.0,64.21,31.45
10.0,16.85,-2.64,26.42,2.18,1015.8,0.0,0.0,,,76.88,2019-08-05 10:04:00,453.0,64.21,31.45
11.0,21.58,-2.96,19.08,0.93,1015.8,0.0,0.0,,,268.98,2019-08-05 11:04:00,453.0,64.21,31.45
12.0,23.7,-6.9,12.58,1.4,1015.8,0.0,0.0,,,146.25,2019-08-05 12:04:00,453.0,64.21,31.45
13.0,23.89,-6.71,12.58,6.84,1015.8,0.0,0.0,,,58.3,2019-08-05 13:04:00,453.0,64.21,31.45
14.0,23.89,-8.19,11.17,8.85,1015.8,0.0,0.0,,,31.5,2019-08-05 14:04:00,453.0,64.21,31.45
15.0,24.77,-8.8,10.17,8.44,1015.8,0.0,0.0,,,31.88,2019-08-05 15:04:00,453.0,64.21,31.45
16.0,24.07,-4.4,15.67,7.04,1015.8,0.0,0.0,,,41.25,2019-08-05 16:04:00,453.0,64.21,31.45
17.0,21.76,-1.3,21.42,5.38,1015.8,0.0,0.0,,,48.75,2019-08-05 17:04:00,453.0,64.21,31.45
18.0,19.68,-0.42,26.17,5.44,1015.8,0.0,0.0,,,37.5,2019-08-05 18:04:00,453.0,64.21,31.45
19.0,17.64,0.65,31.92,5.38,1015.8,0.0,0.0,,,65.62,2019-08-05 19:04:00,453.0,64.21,31.45
20.0,16.3,-0.09,33.17,5.95,1015.8,0.0,0.0,,,80.62,2019-08-05 20:04:00,453.0,64.21,31.45
21.0,15.74,-0.7,32.83,6.58,1015.8,0.0,0.0,,,62.39,2019-08-05 21:04:00,453.0,64.21,31.45
22.0,15.47,-0.93,32.33,5.08,1015.8,0.0,0.0,,,91.02,2019-08-05 22:04:00,453.0,64.21,31.45
23.0,15.0,-0.56,34.58,5.54,1015.8,0.0,0.0,,,54.38,2019-08-05 23:04:00,453.0,64.21,31.45
0.0,15.7,-2.22,29.25,6.53,1015.8,0.0,0.0,,,86.93,2019-08-06 00:04:00,453.0,64.21,31.45
1.0,15.7,-3.47,26.67,4.04,1015.8,0.0,0.0,,,49.5,2019-08-06 01:04:00,453.0,64.21,31.45
2.0,15.56,-3.66,26.58,3.37,987.58,0.0,0.0,,,174.89,2019-08-06 02:04:00,453.0,64.21,31.45
3.0,14.21,-2.73,31.0,1.86,981.94,0.0,0.0,,,128.25,2019-08-06 03:04:00,453.0,64.21,31.45
4.0,13.33,-2.69,33.0,0.93,981.94,0.0,0.0,,,96.25,2019-08-06 04:04:00,453.0,64.21,31.45
5.0,13.15,-2.92,33.0,0.88,981.94,0.0,0.0,,,99.0,2019-08-06 05:04:00,453.0,64.21,31.45
6.0,14.26,-2.78,31.17,1.24,981.94,0.0,0.0,,,29.66,2019-08-06 06:04:00,453.0,64.21,31.45
7.0,13.84,-2.64,31.83,1.24,981.94,0.0,0.0,,,46.02,2019-08-06 07:04:00,453.0,64.21,31.45
8.0,14.35,-2.45,31.17,1.5,981.94,0.0,0.0,,,110.62,2019-08-06 08:04:00,453.0,64.21,31.45
9.0,17.36,-3.52,23.83,2.02,981.94,0.0,0.0,,,71.25,2019-08-06 09:04:00,453.0,64.21,31.45
10.0,21.25,-2.87,19.75,1.97,981.94,0.0,0.0,,,60.0,2019-08-06 10:04:00,453.0,64.21,31.45
11.0,24.63,-7.82,11.08,3.21,981.94,0.0,0.0,,,271.02,2019-08-06 11:04:00,453.0,64.21,31.45
12.0,25.51,-7.68,10.5,3.78,981.94,0.0,0.0,,,315.0,2019-08-06 12:04:00,453.0,64.21,31.45
13.0,26.9,-4.03,13.17,4.19,981.94,0.0,0.0,,,315.0,2019-08-06 13:04:00,453.0,64.21,31.45
14.0,28.61,-4.3,11.42,2.38,981.94,0.0,0.0,,,298.12,2019-08-06 14:04:00,453.0,64.21,31.45
15.0,29.07,-4.35,11.08,3.73,981.94,0.0,0.0,,,213.75,2019-08-06 15:04:00,453.0,64.21,31.45
16.0,26.67,-2.36,14.75,6.58,981.94,0.0,0.0,,,174.38,2019-08-06 16:04:00,453.0,64.21,31.45
17.0,24.77,-5.6,13.33,6.73,981.94,0.0,0.0,,,174.38,2019-08-06 17:04:00,453.0,64.21,31.45
18.0,21.71,-2.64,19.58,6.47,981.94,0.0,0.0,,,180.0,2019-08-06 18:04:00,453.0,64.21,31.45
19.0,19.21,-1.3,25.0,5.7,990.41,0.0,0.0,,,172.5,2019-08-06 19:04:00,453.0,64.21,31.45
20.0,17.5,-0.7,29.08,5.33,1015.8,0.0,0.0,,,168.75,2019-08-06 20:04:00,453.0,64.21,31.45
21.0,15.84,1.02,36.75,4.97,1015.8,0.0,0.0,,,172.5,2019-08-06 21:04:00,453.0,64.21,31.45
22.0,14.95,1.62,40.17,5.54,1015.8,0.0,0.0,,,183.75,2019-08-06 22:04:00,453.0,64.21,31.45
23.0,13.66,2.36,46.42,5.95,1015.8,0.0,0.0,,,178.12,2019-08-06 23:04:00,453.0,64.21,31.45
0.0,12.78,2.13,48.0,5.54,1015.8,0.0,0.0,,,180.0,2019-08-07 00:04:00,453.0,64.21,31.45
1.0,12.55,1.25,45.92,4.3,1015.8,0.0,0.0,,,196.88,2019-08-07 01:04:00,453.0,64.21,31.45
2.0,12.22,-0.93,40.42,4.4,1015.8,0.0,0.0,,,202.5,2019-08-07 02:04:00,453.0,64.21,31.45
3.0,11.99,-1.94,37.75,3.88,1015.8,0.0,0.0,,,200.62,2019-08-07 03:04:00,453.0,64.21,31.45
4.0,11.81,-3.7,33.67,3.06,1015.8,0.0,0.0,,,196.88,2019-08-07 04:04:00,453.0,64.21,31.45
5.0,11.85,-4.95,30.58,2.28,1015.8,0.0,0.0,,,202.5,2019-08-07 05:04:00,453.0,64.21,31.45
6.0,11.3,-5.47,30.58,1.81,1015.8,0.0,0.0,,,204.38,2019-08-07 06:04:00,453.0,64.21,31.45
7.0,10.51,-5.09,32.92,1.24,1015.8,0.0,0.0,,,225.0,2019-08-07 07:04:00,453.0,64.21,31.45
8.0,10.83,-5.74,30.5,1.86,1015.8,0.0,0.0,,,191.25,2019-08-07 08:04:00,453.0,64.21,31.45
9.0,12.04,-6.39,27.08,4.3,1015.8,0.0,0.0,,,178.12,2019-08-07 09:04:00,453.0,64.21,31.45
10.0,13.43,-6.72,24.0,6.21,1015.8,0.0,0.0,,,172.5,2019-08-07 10:04:00,453.0,64.21,31.45
11.0,14.86,-7.08,21.42,5.7,1015.8,0.0,0.0,,,170.62,2019-08-07 11:04:00,453.0,64.21,31.45
12.0,15.93,-7.04,19.92,5.54,1015.8,0.0,0.0,,,174.38,2019-08-07 12:04:00,453.0,64.21,31.45
13.0,16.3,-7.31,19.17,5.54,1015.8,0.0,0.0,,,168.75,2019-08-07 13:04:00,453.0,64.21,31.45
14.0,16.85,-7.55,18.33,5.75,1015.8,0.0,0.0,,,163.12,2019-08-07 14:04:00,453.0,64.21,31.45
15.0,17.22,-7.59,17.92,4.92,1015.8,0.0,0.0,,,166.88,2019-08-07 15:04:00,453.0,64.21,31.45
16.0,17.27,-7.17,18.0,5.23,1015.8,0.0,0.0,,,165.0,2019-08-07 16:04:00,453.0,64.21,31.45
17.0,16.76,-7.13,18.92,4.45,1015.8,0.0,0.0,,,170.62,2019-08-07 17:04:00,453.0,64.21,31.45
18.0,15.0,-6.25,22.58,3.32,1015.8,0.0,0.0,,,165.0,2019-08-07 18:04:00,453.0,64.21,31.45
19.0,12.82,-5.0,28.67,3.32,1015.8,0.0,0.0,,,161.25,2019-08-07 19:04:00,453.0,64.21,31.45
20.0,11.25,-4.81,32.33,2.95,1015.8,0.0,0.0,,,172.5,2019-08-07 20:04:00,453.0,64.21,31.45
21.0,9.72,-4.07,37.83,2.23,1015.8,0.0,0.0,,,200.62,2019-08-07 21:04:00,453.0,64.21,31.45
22.0,9.58,-4.03,38.25,2.85,1015.8,0.0,0.0,,,180.0,2019-08-07 22:04:00,453.0,64.21,31.45
23.0,10.0,-4.63,35.5,3.06,1015.8,0.0,0.0,,,198.75,2019-08-07 23:04:00,453.0,64.21,31.45
0.0,9.44,-4.35,37.83,3.52,1015.8,0.0,0.0,,,183.75,2019-08-08 00:04:00,453.0,64.21,31.45
1.0,8.89,-4.39,38.33,3.63,1015.8,0.0,0.0,,,189.38,2019-08-08 01:04:00,453.0,64.21,31.45
2.0,8.98,-4.39,38.33,3.78,1015.8,0.0,0.0,,,189.38,2019-08-08 02:04:00,453.0,64.21,31.45
3.0,9.81,-4.81,35.5,3.78,1015.8,0.0,0.0,,,187.5,2019-08-08 03:04:00,453.0,64.21,31.45
4.0,10.0,-5.51,33.08,3.94,1015.8,0.0,0.0,,,180.0,2019-08-08 04:04:00,453.0,64.21,31.45
5.0,10.0,-5.56,33.0,3.88,1015.8,0.0,0.0,,,176.25,2019-08-08 05:04:00,453.0,64.21,31.45
6.0,10.0,-6.11,31.75,3.73,1015.8,0.0,0.0,,,180.0,2019-08-08 06:04:00,453.0,64.21,31.45
7.0,10.0,-6.11,31.92,3.94,1015.8,0.0,0.0,,,176.25,2019-08-08 07:04:00,453.0,64.21,31.45
8.0,10.0,-6.11,32.0,3.88,1015.8,0.0,0.0,,,178.12,2019-08-08 08:04:00,453.0,64.21,31.45
9.0,10.0,-6.11,32.0,4.3,1015.8,0.0,0.0,,,180.0,2019-08-08 09:04:00,453.0,64.21,31.45
10.0,10.0,-6.11,32.0,4.87,1015.8,0.0,0.0,,,172.5,2019-08-08 10:04:00,453.0,64.21,31.45
11.0,10.23,-6.06,31.25,4.61,1015.8,0.0,0.0,,,168.75,2019-08-08 11:04:00,453.0,64.21,31.45
12.0,10.56,-6.16,29.92,5.44,1015.8,0.0,0.0,,,172.5,2019-08-08 12:04:00,453.0,64.21,31.45
13.0,10.56,-6.3,29.92,5.9,1015.8,0.0,0.0,,,170.62,2019-08-08 13:04:00,453.0,64.21,31.45
14.0,10.97,-6.99,27.67,5.28,1015.8,0.0,0.0,,,166.88,2019-08-08 14:04:00,453.0,64.21,31.45
15.0,11.16,-6.07,29.33,4.5,1015.8,0.0,0.0,,,172.5,2019-08-08 15:04:00,453.0,64.21,31.45
16.0,11.67,-5.88,29.33,2.8,1015.8,0.0,0.0,,,166.88,2019-08-08 16:04:00,453.0,64.21,31.45
17.0,11.67,-6.02,29.17,2.69,1015.8,0.0,0.0,,,166.88,2019-08-08 17:04:00,453.0,64.21,31.45
18.0,11.02,-6.11,29.42,3.99,1015.8,0.0,0.0,,,168.75,2019-08-08 18:04:00,453.0,64.21,31.45
19.0,10.23,-5.56,32.5,4.04,1015.8,0.0,0.0,,,163.12,2019-08-08 19:04:00,453.0,64.21,31.45
20.0,9.86,-5.09,34.92,4.3,1015.8,0.0,0.0,,,168.75,2019-08-08 20:04:00,453.0,64.21,31.45
21.0,9.44,-4.86,36.33,4.71,1015.8,0.0,0.0,,,172.5,2019-08-08 21:04:00,453.0,64.21,31.45
22.0,8.98,-4.21,39.0,3.88,1015.8,0.0,0.0,,,174.38,2019-08-08 22:04:00,453.0,64.21,31.45
23.0,8.89,-3.89,40.67,4.09,1015.8,0.0,0.0,,,180.0,2019-08-08 23:04:00,453.0,64.21,31.45
0.0,8.38,-3.89,41.75,4.19,1015.8,0.0,0.0,,,168.75,2019-08-09 00:04:00,453.0,64.21,31.45
1.0,7.83,-3.42,44.5,4.04,1015.8,0.0,0.0,,,180.0,2019-08-09 01:04:00,453.0,64.21,31.45
2.0,7.69,-2.83,47.67,3.83,1015.8,0.0,0.0,,,187.5,2019-08-09 02:04:00,453.0,64.21,31.45
3.0,7.22,-2.45,49.58,3.21,1015.8,0.0,0.0,,,176.25,2019-08-09 03:04:00,453.0,64.21,31.45
4.0,6.76,-0.83,58.58,2.28,1015.8,0.0,0.0,,,195.0,2019-08-09 04:04:00,453.0,64.21,31.45
5.0,6.16,0.7,67.92,2.02,1015.8,0.0,0.0,,,191.25,2019-08-09 05:04:00,453.0,64.21,31.45
6.0,6.67,-0.74,59.5,2.07,1015.8,0.0,0.0,,,204.38,2019-08-09 06:04:00,453.0,64.21,31.45
7.0,6.9,-0.93,57.67,1.14,1015.8,0.0,0.0,,,215.62,2019-08-09 07:04:00,453.0,64.21,31.45
8.0,7.08,-1.11,55.75,1.39,1015.8,0.0,0.0,,,206.25,2019-08-09 08:04:00,453.0,64.21,31.45
9.0,8.2,-1.44,50.67,2.38,1015.8,0.0,0.0,,,187.5,2019-08-09 09:04:00,453.0,64.21,31.45
10.0,10.05,-2.45,41.67,3.78,1015.8,0.0,0.0,,,174.38,2019-08-09 10:04:00,453.0,64.21,31.45
11.0,11.25,-3.33,36.0,3.21,1015.8,0.0,0.0,,,178.12,2019-08-09 11:04:00,453.0,64.21,31.45
12.0,12.69,-3.24,33.08,1.81,1015.8,0.0,0.0,,,193.12,2019-08-09 12:04:00,453.0,64.21,31.45
13.0,13.93,-3.2,30.42,1.6,1015.8,0.0,0.0,,,183.75,2019-08-09 13:04:00,453.0,64.21,31.45
14.0,15.56,-3.61,26.75,1.08,1015.8,0.0,0.0,,,153.75,2019-08-09 14:04:00,453.0,64.21,31.45
15.0,16.07,-2.87,27.67,1.6,1015.8,0.0,0.0,,,140.62,2019-08-09 15:04:00,453.0,64.21,31.45
16.0,17.04,-3.1,25.42,1.03,1015.8,0.0,0.0,,,121.88,2019-08-09 16:04:00,453.0,64.21,31.45
17.0,15.97,-2.5,28.17,1.5,1015.8,0.0,0.0,,,155.62,2019-08-09 17:04:00,453.0,64.21,31.45
18.0,14.26,-2.31,31.75,0.36,1015.8,0.0,0.0,,,123.75,2019-08-09 18:04:00,453.0,64.21,31.45
19.0,11.81,-2.41,37.17,0.0,1015.8,0.0,0.0,,,33.75,2019-08-09 19:04:00,453.0,64.21,31.45
20.0,10.56,-0.88,45.08,0.05,1015.8,0.0,0.0,,,58.12,2019-08-09 20:04:00,453.0,64.21,31.45
21.0,9.4,-0.56,49.83,0.46,1015.8,0.0,0.0,,,262.5,2019-08-09 21:04:00,453.0,64.21,31.45
22.0,7.78,-1.44,52.0,0.41,1015.8,0.0,0.0,,,264.38,2019-08-09 22:04:00,453.0,64.21,31.45
23.0,6.76,-2.08,54.0,0.36,1015.8,0.0,0.0,,,256.88,2019-08-09 23:04:00,453.0,64.21,31.45
0.0,5.79,-1.99,57.92,0.46,1015.8,0.0,0.0,,,256.88,2019-08-10 00:04:00,453.0,64.21,31.45
1.0,5.09,-2.13,60.33,1.03,1015.8,0.0,0.0,,,255.0,2019-08-10 01:04:00,453.0,64.21,31.45
2.0,4.67,-1.76,62.58,0.67,1015.8,0.0,0.0,,,266.25,2019-08-10 02:04:00,453.0,64.21,31.45
3.0,4.03,-1.99,64.83,0.62,1015.8,0.0,0.0,,,255.0,2019-08-10 03:04:00,453.0,64.21,31.45
4.0,3.75,-1.9,66.25,0.62,1015.8,0.0,0.0,,,264.38,2019-08-10 04:04:00,453.0,64.21,31.45
5.0,3.19,-2.41,66.42,0.57,1015.8,0.0,0.0,,,266.25,2019-08-10 05:04:00,453.0,64.21,31.45
6.0,2.78,-2.78,67.25,0.77,1015.8,0.0,0.0,,,271.88,2019-08-10 06:04:00,453.0,64.21,31.45
7.0,2.83,-2.96,65.0,0.72,1015.8,0.0,0.0,,,253.12,2019-08-10 07:04:00,453.0,64.21,31.45
8.0,4.35,-2.83,59.5,0.52,1015.8,0.0,0.0,,,262.5,2019-08-10 08:04:00,453.0,64.21,31.45
9.0,8.43,-2.5,46.33,0.77,1015.8,0.0,0.0,,,271.88,2019-08-10 09:04:00,453.0,64.21,31.45
10.0,14.31,-2.82,31.17,1.03,1015.8,0.0,0.0,,,228.07,2019-08-10 10:04:00,453.0,64.21,31.45
11.0,16.48,-3.15,25.92,2.43,1015.8,0.0,0.0,,,37.5,2019-08-10 11:04:00,453.0,64.21,31.45
12.0,18.89,-3.15,22.42,2.59,1015.8,0.0,0.0,,,39.38,2019-08-10 12:04:00,453.0,64.21,31.45
13.0,19.86,-3.84,20.17,3.11,1015.8,0.0,0.0,,,56.25,2019-08-10 13:04:00,453.0,64.21,31.45
