hora,temperature,dew,Humedad,VV,presion,precip.rate.,precip.acum,uv,solar,dv,datetime,elevation,lat,lon
10.0,30.6,14.58,38.08,4.71,981.94,0.0,0.0,4.92,552.08,58.75,2019-09-30 10:04:00,557.0,64.35,31.46
11.0,31.9,14.39,35.0,4.46,981.94,0.0,0.0,6.0,656.5,150.34,2019-09-30 11:04:00,557.0,64.35,31.46
12.0,26.95,11.07,37.42,8.6,981.94,0.0,0.0,6.0,679.33,165.0,2019-09-30 12:04:00,557.0,64.35,31.46
13.0,26.9,9.72,34.17,7.77,981.94,0.0,0.0,5.5,627.5,163.12,2019-09-30 13:04:00,557.0,64.35,31.46
14.0,27.17,8.8,31.75,7.77,981.94,0.0,0.0,4.75,541.58,157.5,2019-09-30 14:04:00,557.0,64.35,31.46
15.0,26.58,8.06,31.0,8.49,981.94,0.0,0.0,4.83,541.25,151.88,2019-09-30 15:04:00,557.0,64.35,31.46
16.0,25.97,8.28,32.83,8.08,981.94,0.0,0.0,2.75,333.92,157.5,2019-09-30 16:04:00,557.0,64.35,31.46
17.0,24.91,7.32,32.67,7.1,981.94,0.0,0.0,1.17,167.58,170.62,2019-09-30 17:04:00,557.0,64.35,31.46
18.0,23.33,7.18,35.5,6.84,981.94,0.0,0.0,0.0,53.58,168.75,2019-09-30 18:04:00,557.0,64.35,31.46
19.0,21.48,7.92,41.67,4.87,981.94,0.0,0.0,0.0,2.33,168.75,2019-09-30 19:04:00,557.0,64.35,31.46
20.0,20.0,7.08,43.0,5.07,981.94,0.0,0.0,0.0,0.0,172.5,2019-09-30 20:04:00,557.0,64.35,31.46
21.0,18.7,5.7,42.5,4.09,981.94,0.0,0.0,0.0,0.0,176.25,2019-09-30 21:04:00,557.0,64.35,31.46
22.0,17.5,4.17,41.25,3.68,981.94,0.0,0.0,0.0,0.0,178.12,2019-09-30 22:04:00,557.0,64.35,31.46
23.0,16.39,2.13,38.25,3.83,981.94,0.0,0.0,1.25,0.0,181.88,2019-09-30 23:04:00,557.0,64.35,31.46
0.0,15.19,0.93,38.08,2.75,981.94,0.0,0.0,0.0,0.0,187.5,2019-10-01 00:04:00,557.0,64.35,31.46
1.0,14.49,0.32,38.0,2.7,981.94,0.0,0.0,0.0,0.0,195.0,2019-10-01 01:04:00,557.0,64.35,31.46
2.0,14.44,-0.97,34.75,4.09,981.94,0.0,0.0,0.0,0.0,211.88,2019-10-01 02:04:00,557.0,64.35,31.46
3.0,14.95,-2.55,29.67,4.04,981.94,0.0,0.0,0.0,0.0,204.38,2019-10-01 03:04:00,557.0,64.35,31.46
4.0,14.21,-1.43,34.0,4.45,981.94,0.0,0.0,0.0,2.25,200.62,2019-10-01 04:04:00,557.0,64.35,31.46
5.0,13.7,-1.62,34.58,3.21,981.94,0.0,0.0,0.0,6.42,195.0,2019-10-01 05:04:00,557.0,64.35,31.46
6.0,13.24,-0.7,38.33,3.06,981.94,0.0,0.0,0.08,15.08,195.0,2019-10-01 06:04:00,557.0,64.35,31.46
7.0,12.83,-0.05,40.92,2.38,981.94,0.0,0.0,0.25,39.25,191.25,2019-10-01 07:04:00,557.0,64.35,31.46
8.0,13.56,0.09,39.92,2.54,981.94,0.0,0.0,0.33,87.17,183.75,2019-10-01 08:04:00,557.0,64.35,31.46
9.0,14.26,0.14,37.83,3.47,981.94,0.0,0.0,0.92,126.08,181.88,2019-10-01 09:04:00,557.0,64.35,31.46
10.0,15.42,-0.65,33.5,4.71,981.94,0.0,0.0,2.58,317.92,176.25,2019-10-01 10:04:00,557.0,64.35,31.46
11.0,16.3,-1.53,29.75,6.42,981.94,0.0,0.0,5.58,638.0,168.75,2019-10-01 11:04:00,557.0,64.35,31.46
12.0,17.08,-2.27,26.67,7.56,981.94,0.0,0.0,7.08,766.67,161.25,2019-10-01 12:04:00,557.0,64.35,31.46
13.0,17.36,-2.46,25.75,8.13,981.94,0.0,0.0,6.42,697.08,159.38,2019-10-01 13:04:00,557.0,64.35,31.46
14.0,17.36,-2.36,25.83,7.67,981.94,0.0,0.0,4.58,513.42,159.38,2019-10-01 14:04:00,557.0,64.35,31.46
15.0,17.22,-2.59,25.75,8.24,981.94,0.0,0.0,3.17,366.17,155.62,2019-10-01 15:04:00,557.0,64.35,31.46
16.0,16.85,-1.9,27.75,7.82,981.94,0.0,0.0,1.75,216.58,151.88,2019-10-01 16:04:00,557.0,64.35,31.46
17.0,16.3,-0.84,31.25,6.89,981.94,0.0,0.0,0.67,111.33,146.25,2019-10-01 17:04:00,557.0,64.35,31.46
18.0,15.65,-0.19,33.92,5.54,981.94,0.0,0.0,0.0,42.33,133.12,2019-10-01 18:04:00,557.0,64.35,31.46
19.0,14.54,-0.09,36.75,3.32,981.94,0.0,0.0,0.0,2.58,144.38,2019-10-01 19:04:00,557.0,64.35,31.46
20.0,13.7,0.28,39.92,1.66,981.94,0.0,0.0,0.0,0.0,178.12,2019-10-01 20:04:00,557.0,64.35,31.46
21.0,13.33,0.7,41.83,1.39,981.94,0.0,0.0,0.0,0.0,198.75,2019-10-01 21:04:00,557.0,64.35,31.46
22.0,12.68,-2.18,35.58,2.07,981.94,0.0,0.0,0.0,0.0,189.38,2019-10-01 22:04:00,557.0,64.35,31.46
23.0,11.94,-5.14,30.0,1.81,981.94,0.0,0.0,0.0,0.0,195.0,2019-10-01 23:04:00,557.0,64.35,31.46
0.0,11.67,-6.53,27.25,2.38,981.94,0.0,0.0,0.0,0.0,193.12,2019-10-02 00:04:00,557.0,64.35,31.46
1.0,11.25,-5.93,29.75,2.07,981.94,0.0,0.0,0.0,0.0,198.75,2019-10-02 01:04:00,557.0,64.35,31.46
2.0,10.19,-5.28,33.33,1.24,981.94,0.0,0.0,0.0,0.0,193.12,2019-10-02 02:04:00,557.0,64.35,31.46
3.0,9.07,-5.37,35.5,1.08,981.94,0.0,0.0,0.0,0.0,195.0,2019-10-02 03:04:00,557.0,64.35,31.46
4.0,8.8,-5.23,36.58,2.17,984.76,0.0,0.0,0.08,8.42,215.62,2019-10-02 04:04:00,557.0,64.35,31.46
5.0,8.47,-6.25,34.67,1.86,984.76,0.0,0.0,0.17,24.25,219.38,2019-10-02 05:04:00,557.0,64.35,31.46
6.0,8.01,-6.58,35.17,1.14,984.76,0.0,0.0,0.42,46.58,208.12,2019-10-02 06:04:00,557.0,64.35,31.46
7.0,9.26,-7.08,31.17,2.07,1012.98,0.0,0.0,0.58,105.17,217.5,2019-10-02 07:04:00,557.0,64.35,31.46
8.0,11.48,-7.22,26.5,1.76,1015.8,0.0,0.0,1.42,188.42,202.5,2019-10-02 08:04:00,557.0,64.35,31.46
9.0,14.16,-9.77,18.17,3.47,1015.8,0.0,0.0,4.0,454.0,178.12,2019-10-02 09:04:00,557.0,64.35,31.46
10.0,15.23,-10.79,15.67,4.66,1015.8,0.0,0.0,6.0,661.58,166.88,2019-10-02 10:04:00,557.0,64.35,31.46
11.0,16.39,-9.86,15.67,5.28,1015.8,0.0,0.0,6.92,770.33,157.5,2019-10-02 11:04:00,557.0,64.35,31.46
12.0,17.04,-8.75,16.5,5.23,1015.8,0.0,0.0,6.92,755.58,163.12,2019-10-02 12:04:00,557.0,64.35,31.46
13.0,17.64,-8.75,15.75,4.97,998.87,0.0,0.0,6.08,680.25,150.0,2019-10-02 13:04:00,557.0,64.35,31.46
14.0,18.15,-8.33,15.83,4.61,981.94,0.0,0.0,5.67,611.67,148.12,2019-10-02 14:04:00,557.0,64.35,31.46
15.0,18.42,-7.69,16.25,4.56,981.94,0.0,0.0,6.0,655.67,135.0,2019-10-02 15:04:00,557.0,64.35,31.46
16.0,18.33,-7.73,16.08,5.13,981.94,0.0,0.0,3.83,450.58,144.38,2019-10-02 16:04:00,557.0,64.35,31.46
17.0,18.15,-7.18,17.33,5.07,984.76,0.0,0.0,1.58,218.25,138.75,2019-10-02 17:04:00,557.0,64.35,31.46
18.0,17.32,-5.0,21.33,4.71,984.76,0.0,0.0,0.08,62.25,144.38,2019-10-02 18:04:00,557.0,64.35,31.46
19.0,15.19,-4.72,25.17,2.07,1001.69,0.0,0.0,0.0,2.75,144.38,2019-10-02 19:04:00,557.0,64.35,31.46
20.0,13.42,-3.89,30.08,1.65,1015.8,0.0,0.0,0.0,0.0,161.25,2019-10-02 20:04:00,557.0,64.35,31.46
21.0,12.78,-2.69,33.75,1.29,1015.8,0.0,0.0,0.0,0.0,176.25,2019-10-02 21:04:00,557.0,64.35,31.46
22.0,12.27,-2.31,36.17,1.09,1015.8,0.0,0.0,0.0,0.0,181.88,2019-10-02 22:04:00,557.0,64.35,31.46
23.0,11.02,0.93,50.08,0.83,1015.8,0.0,0.0,0.0,0.0,157.5,2019-10-02 23:04:00,557.0,64.35,31.46
0.0,11.16,5.14,66.5,0.36,1015.8,0.0,0.0,0.0,0.0,146.25,2019-10-03 00:04:00,557.0,64.35,31.46
1.0,11.02,5.42,68.83,0.72,1015.8,0.0,0.0,0.0,0.0,168.75,2019-10-03 01:04:00,557.0,64.35,31.46
2.0,10.61,6.94,77.67,2.49,1015.8,0.0,0.0,0.0,0.0,148.12,2019-10-03 02:04:00,557.0,64.35,31.46
3.0,10.05,6.85,80.58,1.6,1015.8,0.0,0.0,0.0,0.0,178.12,2019-10-03 03:04:00,557.0,64.35,31.46
4.0,9.86,6.76,81.83,1.34,1015.8,0.0,0.0,0.0,1.33,183.75,2019-10-03 04:04:00,557.0,64.35,31.46
5.0,9.58,6.72,81.75,2.44,1015.8,0.0,0.0,0.0,3.67,174.38,2019-10-03 05:04:00,557.0,64.35,31.46
6.0,9.44,6.67,82.33,2.9,1015.8,0.0,0.0,0.0,6.92,174.38,2019-10-03 06:04:00,557.0,64.35,31.46
7.0,9.44,6.67,83.42,2.54,1015.8,0.0,0.0,0.08,22.42,176.25,2019-10-03 07:04:00,557.0,64.35,31.46
8.0,8.89,7.04,87.17,3.16,1015.8,0.0,0.0,0.08,37.75,163.12,2019-10-03 08:04:00,557.0,64.35,31.46
9.0,8.33,7.69,95.0,3.06,1015.8,0.0,0.0,0.08,67.5,159.38,2019-10-03 09:04:00,557.0,64.35,31.46
10.0,8.75,8.06,95.42,3.16,1015.8,0.0,0.0,1.17,178.08,151.88,2019-10-03 10:04:00,557.0,64.35,31.46
11.0,8.98,7.87,93.42,3.52,1015.8,0.0,0.0,1.17,167.75,151.88,2019-10-03 11:04:00,557.0,64.35,31.46
12.0,8.89,8.33,96.17,3.57,1015.8,0.0,0.0,1.5,205.42,140.62,2019-10-03 12:04:00,557.0,64.35,31.46
13.0,8.89,8.1,94.75,3.63,1012.98,0.0,0.0,1.25,179.75,144.38,2019-10-03 13:04:00,557.0,64.35,31.46
14.0,8.75,7.96,95.33,3.58,981.94,0.0,0.0,0.83,119.83,150.0,2019-10-03 14:04:00,557.0,64.35,31.46
15.0,8.42,7.92,96.67,3.83,984.76,0.0,0.0,0.83,122.08,155.62,2019-10-03 15:04:00,557.0,64.35,31.46
16.0,8.1,7.78,97.25,3.37,981.94,0.0,0.0,0.67,103.33,146.25,2019-10-03 16:04:00,557.0,64.35,31.46
17.0,7.92,7.73,98.0,3.32,984.76,0.0,0.0,0.08,65.67,157.5,2019-10-03 17:04:00,557.0,64.35,31.46
18.0,7.78,7.73,98.58,2.9,993.23,0.0,0.0,0.0,22.25,146.25,2019-10-03 18:04:00,557.0,64.35,31.46
19.0,7.78,7.31,99.0,2.02,1015.8,0.0,0.0,0.0,1.33,168.75,2019-10-03 19:04:00,557.0,64.35,31.46
20.0,7.78,7.36,99.0,0.52,1015.8,0.0,0.0,0.0,0.0,187.5,2019-10-03 20:04:00,557.0,64.35,31.46
21.0,7.69,7.22,99.0,0.72,1015.8,0.0,0.0,0.0,0.0,181.88,2019-10-03 21:04:00,557.0,64.35,31.46
22.0,7.5,7.22,99.0,0.83,1015.8,0.0,0.0,0.0,0.0,193.12,2019-10-03 22:04:00,557.0,64.35,31.46
23.0,7.5,7.22,99.0,0.67,1015.8,0.0,0.0,0.0,0.0,191.25,2019-10-03 23:04:00,557.0,64.35,31.46
0.0,7.55,7.22,99.0,0.93,1015.8,0.0,0.0,0.0,0.0,195.0,2019-10-04 00:04:00,557.0,64.35,31.46
1.0,7.78,7.22,99.0,0.57,1015.8,0.0,0.0,0.0,0.0,193.12,2019-10-04 01:04:00,557.0,64.35,31.46
2.0,7.78,7.5,98.42,0.77,1001.69,0.0,0.0,0.0,0.0,189.38,2019-10-04 02:04:00,557.0,64.35,31.46
3.0,7.78,7.5,98.0,0.88,981.94,0.0,0.0,0.0,0.0,183.75,2019-10-04 03:04:00,557.0,64.35,31.46
4.0,7.78,7.64,97.83,0.46,984.76,0.0,0.0,0.0,1.33,191.25,2019-10-04 04:04:00,557.0,64.35,31.46
5.0,7.78,7.69,97.0,0.41,984.76,0.0,0.0,0.0,4.0,195.0,2019-10-04 05:04:00,557.0,64.35,31.46
6.0,7.83,7.73,97.25,0.98,990.41,0.0,0.0,0.0,6.5,195.0,2019-10-04 06:04:00,557.0,64.35,31.46
7.0,7.78,7.31,97.42,1.14,1004.51,0.0,0.0,0.0,16.17,193.12,2019-10-04 07:04:00,557.0,64.35,31.46
8.0,7.78,7.41,98.83,2.38,1015.8,0.0,0.0,0.08,35.58,166.88,2019-10-04 08:04:00,557.0,64.35,31.46
9.0,8.2,7.78,96.83,1.81,1015.8,0.0,0.0,0.17,80.25,183.75,2019-10-04 09:04:00,557.0,64.35,31.46
10.0,8.89,7.78,92.0,2.64,1015.8,0.0,0.0,0.25,85.58,166.88,2019-10-04 10:04:00,557.0,64.35,31.46
11.0,9.35,7.78,89.75,2.64,1015.8,0.0,0.0,1.17,151.75,153.75,2019-10-04 11:04:00,557.0,64.35,31.46
12.0,10.05,7.78,85.92,3.99,1015.8,0.0,0.0,2.25,160.0,146.25,2019-10-04 12:04:00,557.0,64.35,31.46
13.0,10.47,7.83,84.75,3.73,1015.8,0.0,0.0,1.0,122.67,151.88,2019-10-04 13:04:00,557.0,64.35,31.46
14.0,10.65,8.01,83.83,3.47,1012.98,0.0,0.0,1.0,125.08,155.62,2019-10-04 14:04:00,557.0,64.35,31.46
15.0,11.11,8.15,82.17,3.63,984.76,0.0,0.0,0.17,87.75,146.25,2019-10-04 15:04:00,557.0,64.35,31.46
16.0,11.11,7.78,79.5,4.25,984.76,0.0,0.0,0.0,75.0,166.88,2019-10-04 16:04:00,557.0,64.35,31.46
17.0,11.11,7.78,78.92,2.23,984.76,0.0,0.0,0.0,56.5,180.0,2019-10-04 17:04:00,557.0,64.35,31.46
18.0,11.53,7.41,76.67,1.76,993.23,0.0,0.0,0.0,32.25,181.88,2019-10-04 18:04:00,557.0,64.35,31.46
19.0,11.11,7.5,78.08,1.55,1015.8,0.0,0.0,0.0,0.75,172.5,2019-10-04 19:04:00,557.0,64.35,31.46
20.0,10.74,7.45,80.17,1.34,1015.8,0.0,0.0,0.0,0.0,189.38,2019-10-04 20:04:00,557.0,64.35,31.46
21.0,10.61,7.73,81.5,1.6,1015.8,0.0,0.0,0.0,0.0,223.12,2019-10-04 21:04:00,557.0,64.35,31.46
22.0,10.74,7.64,81.08,1.08,1015.8,0.0,0.0,0.0,0.0,223.12,2019-10-04 22:04:00,557.0,64.35,31.46
23.0,9.44,7.13,84.5,1.03,1015.8,0.0,0.0,0.0,0.0,204.38,2019-10-04 23:04:00,557.0,64.35,31.46
0.0,9.86,6.72,81.67,1.4,1015.8,0.0,0.0,0.0,0.0,221.25,2019-10-05 00:04:00,557.0,64.35,31.46
1.0,8.29,6.76,89.25,0.1,1015.8,0.0,0.0,0.0,0.0,213.75,2019-10-05 01:04:00,557.0,64.35,31.46
2.0,6.25,5.37,93.75,0.0,1015.8,0.0,0.0,0.0,0.0,213.75,2019-10-05 02:04:00,557.0,64.35,31.46
3.0,5.51,4.86,95.42,0.05,1015.8,0.0,0.0,0.0,0.92,215.62,2019-10-05 03:04:00,557.0,64.35,31.46
4.0,5.14,4.58,95.83,0.05,1015.8,0.0,0.0,0.08,8.67,213.75,2019-10-05 04:04:00,557.0,64.35,31.46
5.0,3.33,2.45,94.42,0.21,1015.8,0.0,0.0,0.0,0.0,249.38,2019-10-05 05:04:00,557.0,64.35,31.46
6.0,3.75,-4.44,95.08,0.52,1015.8,0.0,0.0,0.0,1.17,234.38,2019-10-05 06:04:00,557.0,64.35,31.46
7.0,9.81,1.85,57.67,1.86,1015.8,0.0,0.0,0.0,50.67,247.5,2019-10-05 07:04:00,557.0,64.35,31.46
8.0,12.41,1.07,46.33,1.08,1015.8,0.0,0.0,1.42,185.92,226.88,2019-10-05 08:04:00,557.0,64.35,31.46
9.0,14.58,0.47,38.25,1.08,1015.8,0.0,0.0,3.58,413.58,187.5,2019-10-05 09:04:00,557.0,64.35,31.46
10.0,15.56,-0.46,33.67,2.49,1015.8,0.0,0.0,5.83,644.58,125.62,2019-10-05 10:04:00,557.0,64.35,31.46
11.0,16.44,-0.97,30.67,3.06,1015.8,0.0,0.0,6.75,756.5,108.75,2019-10-05 11:04:00,557.0,64.35,31.46
12.0,17.08,0.23,31.83,2.28,1015.8,0.0,0.0,6.58,715.0,108.75,2019-10-05 12:04:00,557.0,64.35,31.46
13.0,17.69,0.33,31.25,2.17,1015.8,0.0,0.0,5.17,581.42,106.88,2019-10-05 13:04:00,557.0,64.35,31.46
14.0,18.15,-0.65,28.08,2.8,1015.8,0.0,0.0,6.0,649.25,84.38,2019-10-05 14:04:00,557.0,64.35,31.46
15.0,18.61,-1.48,25.5,2.49,1015.8,0.0,0.0,5.75,647.5,90.0,2019-10-05 15:04:00,557.0,64.35,31.46
16.0,19.16,-1.16,25.42,2.38,1015.8,0.0,0.0,3.83,447.75,88.12,2019-10-05 16:04:00,557.0,64.35,31.46
17.0,18.94,-1.53,25.0,2.44,998.87,0.0,0.0,1.67,218.17,80.62,2019-10-05 17:04:00,557.0,64.35,31.46
18.0,18.47,-0.74,27.5,2.8,998.87,0.0,0.0,0.17,62.42,88.12,2019-10-05 18:04:00,557.0,64.35,31.46
19.0,16.21,0.42,34.25,1.55,1015.8,0.0,0.0,0.0,3.17,88.12,2019-10-05 19:04:00,557.0,64.35,31.46
20.0,14.26,0.93,40.33,1.24,1015.8,0.0,0.0,0.0,0.0,146.25,2019-10-05 20:04:00,557.0,64.35,31.46
21.0,12.41,1.11,46.25,0.88,1015.8,0.0,0.0,0.0,0.0,185.62,2019-10-05 21:04:00,557.0,64.35,31.46
22.0,11.25,1.25,50.83,0.36,1015.8,0.0,0.0,0.0,0.0,151.88,2019-10-05 22:04:00,557.0,64.35,31.46
23.0,9.4,1.62,58.75,0.21,1015.8,0.0,0.0,0.0,0.0,202.5,2019-10-05 23:04:00,557.0,64.35,31.46
0.0,8.52,2.13,64.25,0.21,1015.8,0.0,0.0,0.0,0.0,236.25,2019-10-06 00:04:00,557.0,64.35,31.46
1.0,8.43,2.41,65.92,0.62,1015.8,0.0,0.0,0.0,0.0,255.0,2019-10-06 01:04:00,557.0,64.35,31.46
2.0,9.03,2.08,62.67,0.72,1015.8,0.0,0.0,0.0,0.0,260.62,2019-10-06 02:04:00,557.0,64.35,31.46
3.0,8.19,2.17,65.83,0.46,1015.8,0.0,0.0,0.0,0.0,241.88,2019-10-06 03:04:00,557.0,64.35,31.46
4.0,6.02,1.85,74.58,0.05,1015.8,0.0,0.0,0.0,0.0,180.0,2019-10-06 04:04:00,557.0,64.35,31.46
5.0,5.65,1.76,75.58,0.31,1015.8,0.0,0.0,0.0,0.0,213.75,2019-10-06 05:04:00,557.0,64.35,31.46
6.0,5.65,1.76,76.0,0.05,1015.8,0.0,0.0,0.0,1.33,191.25,2019-10-06 06:04:00,557.0,64.35,31.46
7.0,7.73,2.36,69.33,0.0,1015.8,0.0,0.0,0.0,52.08,191.25,2019-10-06 07:04:00,557.0,64.35,31.46
8.0,12.87,2.41,49.5,1.55,1015.8,0.0,0.0,1.42,192.42,90.0,2019-10-06 08:04:00,557.0,64.35,31.46
9.0,15.42,1.57,39.08,3.16,1015.8,0.0,0.0,3.75,419.83,39.38,2019-10-06 09:04:00,557.0,64.35,31.46
10.0,17.27,1.25,34.0,3.11,1015.8,0.0,0.0,5.83,641.83,45.0,2019-10-06 10:04:00,557.0,64.35,31.46
11.0,18.93,0.97,29.92,3.57,1015.8,0.0,0.0,6.92,758.5,48.75,2019-10-06 11:04:00,557.0,64.35,31.46
12.0,20.46,1.99,29.58,3.88,984.76,0.0,0.0,6.75,730.17,58.12,2019-10-06 12:04:00,557.0,64.35,31.46
13.0,21.67,3.24,29.67,4.87,981.94,0.0,0.0,5.58,610.42,60.0,2019-10-06 13:04:00,557.0,64.35,31.46
14.0,22.73,2.18,25.92,5.49,981.94,0.0,0.0,6.67,663.25,58.12,2019-10-06 14:04:00,557.0,64.35,31.46
15.0,23.7,1.95,24.17,6.0,981.94,0.0,0.0,5.75,657.25,50.62,2019-10-06 15:04:00,557.0,64.35,31.46
16.0,23.7,2.92,25.83,6.53,981.94,0.0,0.0,3.92,464.75,56.25,2019-10-06 16:04:00,557.0,64.35,31.46
17.0,23.1,2.64,26.0,6.78,981.94,0.0,0.0,1.75,230.17,45.0,2019-10-06 17:04:00,557.0,64.35,31.46
18.0,21.99,2.08,26.75,5.85,981.94,0.0,0.0,0.33,72.67,43.12,2019-10-06 18:04:00,557.0,64.35,31.46
19.0,19.63,3.94,35.75,4.3,981.94,0.0,0.0,0.0,3.42,50.62,2019-10-06 19:04:00,557.0,64.35,31.46
20.0,17.32,6.71,50.0,3.99,981.94,0.0,0.0,0.0,0.0,35.62,2019-10-06 20:04:00,557.0,64.35,31.46
21.0,15.88,7.41,57.33,2.38,981.94,0.0,0.0,0.0,0.0,31.88,2019-10-06 21:04:00,557.0,64.35,31.46
22.0,14.86,7.55,61.67,1.6,981.94,0.0,0.0,0.0,0.0,273.75,2019-10-06 22:04:00,557.0,64.35,31.46
23.0,13.61,6.81,63.75,0.57,981.94,0.0,0.0,0.0,0.0,204.38,2019-10-06 23:04:00,557.0,64.35,31.46
0.0,14.03,5.7,57.08,0.72,981.94,0.0,0.0,0.0,0.0,256.88,2019-10-07 00:04:00,557.0,64.35,31.46
1.0,16.11,5.79,50.42,2.18,981.94,0.0,0.0,0.0,0.0,316.88,2019-10-07 01:04:00,557.0,64.35,31.46
2.0,18.56,6.11,44.5,5.23,981.94,0.0,0.0,0.0,0.0,262.5,2019-10-07 02:04:00,557.0,64.35,31.46
3.0,18.38,6.62,45.75,3.83,981.94,0.0,0.0,0.0,0.0,245.25,2019-10-07 03:04:00,557.0,64.35,31.46
4.0,18.66,6.62,45.25,6.22,981.94,0.0,0.0,0.0,0.0,315.0,2019-10-07 04:04:00,557.0,64.35,31.46
5.0,18.56,6.99,46.83,6.42,981.94,0.0,0.0,0.0,0.0,346.88,2019-10-07 05:04:00,557.0,64.35,31.46
6.0,18.24,7.78,50.92,6.89,981.94,0.0,0.0,0.0,1.67,342.61,2019-10-07 06:04:00,557.0,64.35,31.46
7.0,18.79,8.61,51.42,7.92,981.94,0.0,0.0,0.08,56.08,324.38,2019-10-07 07:04:00,557.0,64.35,31.46
8.0,20.19,9.67,50.5,8.13,981.94,0.0,0.0,1.5,204.25,326.25,2019-10-07 08:04:00,557.0,64.35,31.46
9.0,21.62,7.78,41.08,4.97,981.94,0.0,0.0,3.92,438.5,236.25,2019-10-07 09:04:00,557.0,64.35,31.46
10.0,21.34,5.79,36.58,6.42,981.94,0.0,0.0,5.92,641.5,187.5,2019-10-07 10:04:00,557.0,64.35,31.46
11.0,22.32,5.37,33.25,4.61,981.94,0.0,0.0,6.83,753.42,195.0,2019-10-07 11:04:00,557.0,64.35,31.46
12.0,23.15,4.58,30.17,5.64,981.94,0.0,0.0,6.83,746.25,168.75,2019-10-07 12:04:00,557.0,64.35,31.46
13.0,23.28,3.89,28.0,6.0,981.94,0.0,0.0,5.0,572.08,166.88,2019-10-07 13:04:00,557.0,64.35,31.46
14.0,23.7,3.8,27.42,5.75,981.94,0.0,0.0,6.08,659.42,161.25,2019-10-07 14:04:00,557.0,64.35,31.46
15.0,23.8,2.92,25.5,5.02,981.94,0.0,0.0,5.67,644.75,157.5,2019-10-07 15:04:00,557.0,64.35,31.46
16.0,23.75,2.78,25.0,4.04,981.94,0.0,0.0,4.0,458.0,153.75,2019-10-07 16:04:00,557.0,64.35,31.46
17.0,23.38,2.59,25.58,3.99,981.94,0.0,0.0,1.67,221.83,148.12,2019-10-07 17:04:00,557.0,64.35,31.46
18.0,22.36,2.22,26.67,3.94,981.94,0.0,0.0,0.25,63.67,146.25,2019-10-07 18:04:00,557.0,64.35,31.46
19.0,20.0,2.31,31.25,1.92,981.94,0.0,0.0,0.0,3.83,153.75,2019-10-07 19:04:00,557.0,64.35,31.46
20.0,17.87,3.01,36.92,0.31,981.94,0.0,0.0,0.0,0.0,183.75,2019-10-07 20:04:00,557.0,64.35,31.46
21.0,17.59,3.61,39.33,0.46,981.94,0.0,0.0,0.0,0.0,189.38,2019-10-07 21:04:00,557.0,64.35,31.46
22.0,16.3,3.47,42.67,0.26,981.94,0.0,0.0,0.0,0.0,198.75,2019-10-07 22:04:00,557.0,64.35,31.46
23.0,15.37,3.42,45.0,0.52,981.94,0.0,0.0,0.0,0.0,204.38,2019-10-07 23:04:00,557.0,64.35,31.46
0.0,13.89,3.24,48.75,0.41,981.94,0.0,0.0,0.0,0.0,191.25,2019-10-08 00:04:00,557.0,64.35,31.46
1.0,13.38,3.1,49.83,0.67,981.94,0.0,0.0,0.0,0.0,187.5,2019-10-08 01:04:00,557.0,64.35,31.46
2.0,12.87,2.87,50.83,0.72,981.94,0.0,0.0,0.0,0.0,195.0,2019-10-08 02:04:00,557.0,64.35,31.46
3.0,11.34,2.92,56.25,0.36,981.94,0.0,0.0,0.0,0.0,161.25,2019-10-08 03:04:00,557.0,64.35,31.46
4.0,10.79,3.01,58.83,0.05,981.94,0.0,0.0,0.0,0.0,178.12,2019-10-08 04:04:00,557.0,64.35,31.46
5.0,10.23,2.87,60.17,0.16,981.94,0.0,0.0,0.0,0.0,180.0,2019-10-08 05:04:00,557.0,64.35,31.46
6.0,9.91,2.69,60.5,0.21,993.23,0.0,0.0,0.0,1.83,174.38,2019-10-08 06:04:00,557.0,64.35,31.46
7.0,11.3,3.1,57.67,0.0,1015.8,0.0,0.0,0.17,54.0,172.5,2019-10-08 07:04:00,557.0,64.35,31.46
8.0,16.07,2.5,40.92,0.93,1015.8,0.0,0.0,1.42,193.08,202.5,2019-10-08 08:04:00,557.0,64.35,31.46
9.0,19.07,3.15,34.67,1.08,1015.8,0.0,0.0,4.0,448.42,210.0,2019-10-08 09:04:00,557.0,64.35,31.46
10.0,19.77,4.77,37.0,1.66,1015.8,0.0,0.0,5.58,622.08,97.5,2019-10-08 10:04:00,557.0,64.35,31.46
11.0,20.56,6.34,39.42,1.76,1015.8,0.0,0.0,6.67,731.42,84.38,2019-10-08 11:04:00,557.0,64.35,31.46
12.0,21.53,7.41,40.25,2.02,993.23,0.0,0.0,6.75,736.92,88.12,2019-10-08 12:04:00,557.0,64.35,31.46
13.0,22.5,8.15,40.08,2.64,981.94,0.0,0.0,4.83,547.75,73.12,2019-10-08 13:04:00,557.0,64.35,31.46
14.0,23.29,9.86,42.42,3.16,981.94,0.0,0.0,6.0,673.75,76.88,2019-10-08 14:04:00,557.0,64.35,31.46
15.0,23.8,11.48,46.25,3.52,981.94,0.0,0.0,5.0,571.42,69.38,2019-10-08 15:04:00,557.0,64.35,31.46
16.0,24.4,11.94,46.17,3.32,981.94,0.0,0.0,2.83,369.67,60.0,2019-10-08 16:04:00,557.0,64.35,31.46
17.0,24.35,13.29,50.25,3.47,981.94,0.0,0.0,1.67,222.25,58.12,2019-10-08 17:04:00,557.0,64.35,31.46
